state_id,domain,entity_id,state,attributes,event_id,last_changed,last_updated,created,old_state_id
248439,sensor,sensor.sonoffht_humi,81.26,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",259757,2021-07-08 08:19:48.832573,2021-07-08 08:19:48.832573,2021-07-08 08:19:48.832573,248430.0
248451,sensor,sensor.sonoffht_humi,82.34,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",259769,2021-07-08 08:20:18.877908,2021-07-08 08:20:18.877908,2021-07-08 08:20:18.877908,248439.0
248600,sensor,sensor.sonoffht_temp,31.97,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",259926,2021-07-08 08:33:24.493585,2021-07-08 08:33:24.493585,2021-07-08 08:33:24.493585,247819.0
248751,switch,switch.br3walllight,on,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",260091,2021-07-08 08:44:32.473348,2021-07-08 08:44:32.473348,2021-07-08 08:44:32.473348,247031.0
248914,switch,switch.br3wallfan,off,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",260260,2021-07-08 08:53:11.171617,2021-07-08 08:53:11.171617,2021-07-08 08:53:11.171617,248221.0
248916,switch,switch.airpurifier,off,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",260266,2021-07-08 08:53:11.221051,2021-07-08 08:53:11.221051,2021-07-08 08:53:11.221051,248223.0
248917,switch,switch.br3walllight,off,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",260267,2021-07-08 08:53:11.424309,2021-07-08 08:53:11.424309,2021-07-08 08:53:11.424309,248751.0
248938,sensor,sensor.sonoffht_humi,81.28,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",260289,2021-07-08 08:54:52.623675,2021-07-08 08:54:52.623675,2021-07-08 08:54:52.623675,248451.0
249162,sensor,sensor.xiaomiht_temp,30.49,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",260535,2021-07-08 09:13:46.578467,2021-07-08 09:13:46.578467,2021-07-08 09:13:46.578467,247681.0
249163,sensor,sensor.xiaomiht_humi,84.39,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",260536,2021-07-08 09:13:46.579355,2021-07-08 09:13:46.579355,2021-07-08 09:13:46.579355,248420.0
249362,sensor,sensor.sonoffht_humi,82.36,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",260745,2021-07-08 09:30:26.458246,2021-07-08 09:30:26.458246,2021-07-08 09:30:26.458246,248938.0
249391,sensor,sensor.sonoffht_temp,32.28,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",260776,2021-07-08 09:33:25.286313,2021-07-08 09:33:25.286313,2021-07-08 09:33:25.286313,248600.0
249571,sensor,sensor.sonoffht_humi,81.28,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",260966,2021-07-08 09:49:38.664005,2021-07-08 09:49:38.664005,2021-07-08 09:49:38.664005,249362.0
249627,sensor,sensor.sonoffht_humi,80.27,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",261026,2021-07-08 09:53:19.041643,2021-07-08 09:53:19.041643,2021-07-08 09:53:19.041643,249571.0
249790,sensor,sensor.xiaomiht_temp,30.39,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",261197,2021-07-08 10:07:03.968701,2021-07-08 10:07:03.968701,2021-07-08 10:07:03.968701,249162.0
249791,sensor,sensor.xiaomiht_humi,84.11,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",261198,2021-07-08 10:07:03.969404,2021-07-08 10:07:03.969404,2021-07-08 10:07:03.969404,249163.0
249805,switch,switch.br3walllight,on,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",261214,2021-07-08 10:08:31.760252,2021-07-08 10:08:31.760252,2021-07-08 10:08:31.760252,248917.0
249806,binary_sensor,binary_sensor.xiaomiac,on,"{""friendly_name"": ""Aircond"", ""icon"": ""mdi:air-conditioner"", ""device_class"": ""power""}",261215,2021-07-08 10:08:42.599016,2021-07-08 10:08:42.599016,2021-07-08 10:08:42.599016,
249872,sensor,sensor.xiaomiht_temp,30.05,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",261285,2021-07-08 10:13:56.511040,2021-07-08 10:13:56.511040,2021-07-08 10:13:56.511040,249790.0
249873,sensor,sensor.xiaomiht_humi,75.87,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",261286,2021-07-08 10:13:56.511991,2021-07-08 10:13:56.511991,2021-07-08 10:13:56.511991,249791.0
249946,sensor,sensor.xiaomiht_temp,29.61,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",261361,2021-07-08 10:18:32.769305,2021-07-08 10:18:32.769305,2021-07-08 10:18:32.769305,249872.0
249947,sensor,sensor.xiaomiht_humi,69.68,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",261362,2021-07-08 10:18:32.770105,2021-07-08 10:18:32.770105,2021-07-08 10:18:32.770105,249873.0
250032,sensor,sensor.xiaomiht_temp,29.1,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",261451,2021-07-08 10:24:14.269390,2021-07-08 10:24:14.269390,2021-07-08 10:24:14.269390,249946.0
250033,sensor,sensor.xiaomiht_humi,65.66,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",261452,2021-07-08 10:24:14.270049,2021-07-08 10:24:14.270049,2021-07-08 10:24:14.270049,249947.0
250102,sensor,sensor.xiaomiht_temp,28.59,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",261527,2021-07-08 10:31:12.341245,2021-07-08 10:31:12.341245,2021-07-08 10:31:12.341245,250032.0
250103,sensor,sensor.xiaomiht_humi,62.34,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",261528,2021-07-08 10:31:12.342035,2021-07-08 10:31:12.342035,2021-07-08 10:31:12.342035,250033.0
250128,sensor,sensor.sonoffht_temp,32.43,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",261553,2021-07-08 10:33:26.155633,2021-07-08 10:33:26.155633,2021-07-08 10:33:26.155633,249391.0
250201,sensor,sensor.xiaomiht_temp,28.08,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",261632,2021-07-08 10:40:08.320544,2021-07-08 10:40:08.320544,2021-07-08 10:40:08.320544,250102.0
250202,sensor,sensor.xiaomiht_humi,59.93,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",261633,2021-07-08 10:40:08.321146,2021-07-08 10:40:08.321146,2021-07-08 10:40:08.321146,250103.0
250339,binary_sensor,binary_sensor.xiaomiac,off,"{""friendly_name"": ""Aircond"", ""icon"": ""mdi:air-conditioner"", ""device_class"": ""power""}",261778,2021-07-08 10:52:31.043932,2021-07-08 10:52:31.043932,2021-07-08 10:52:31.043932,249806.0
250345,switch,switch.br3wallfan,on,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",261790,2021-07-08 10:52:32.380611,2021-07-08 10:52:32.380611,2021-07-08 10:52:32.380611,248914.0
250347,switch,switch.airpurifier,on,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",261795,2021-07-08 10:52:32.498534,2021-07-08 10:52:32.498534,2021-07-08 10:52:32.498534,248916.0
250360,sensor,sensor.sonoffht_humi,80.86,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",261808,2021-07-08 10:53:19.955311,2021-07-08 10:53:19.955311,2021-07-08 10:53:19.955311,249627.0
250416,sensor,sensor.xiaomiht_temp,28.34,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",261866,2021-07-08 10:57:02.412995,2021-07-08 10:57:02.412995,2021-07-08 10:57:02.412995,250201.0
250417,sensor,sensor.xiaomiht_humi,66.01,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",261867,2021-07-08 10:57:02.413794,2021-07-08 10:57:02.413794,2021-07-08 10:57:02.413794,250202.0
250477,sensor,sensor.xiaomiht_temp,28.85,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",261934,2021-07-08 11:02:36.219289,2021-07-08 11:02:36.219289,2021-07-08 11:02:36.219289,250416.0
250478,sensor,sensor.xiaomiht_humi,69.65,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",261935,2021-07-08 11:02:36.219832,2021-07-08 11:02:36.219832,2021-07-08 11:02:36.219832,250417.0
250505,sensor,sensor.xiaomiht_temp,28.92,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",261964,2021-07-08 11:04:29.156931,2021-07-08 11:04:29.156931,2021-07-08 11:04:29.156931,250477.0
250506,sensor,sensor.xiaomiht_humi,70.57,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",261965,2021-07-08 11:04:29.157625,2021-07-08 11:04:29.157625,2021-07-08 11:04:29.157625,250478.0
250619,sensor,sensor.xiaomiht_temp,29.38,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",262090,2021-07-08 11:13:32.231382,2021-07-08 11:13:32.231382,2021-07-08 11:13:32.231382,250505.0
250620,sensor,sensor.xiaomiht_humi,73.47,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",262091,2021-07-08 11:13:32.232666,2021-07-08 11:13:32.232666,2021-07-08 11:13:32.232666,250506.0
250703,sensor,sensor.sonoffht_humi,79.68,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",262178,2021-07-08 11:19:08.415749,2021-07-08 11:19:08.415749,2021-07-08 11:19:08.415749,250360.0
250980,sensor,sensor.sonoffht_temp,32.39,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",262469,2021-07-08 11:33:26.895748,2021-07-08 11:33:26.895748,2021-07-08 11:33:26.895748,250128.0
251017,sensor,sensor.sonoffht_humi,80.86,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",262508,2021-07-08 11:36:40.285713,2021-07-08 11:36:40.285713,2021-07-08 11:36:40.285713,250703.0
251077,sensor,sensor.xiaomiht_temp,29.89,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",262574,2021-07-08 11:42:43.900140,2021-07-08 11:42:43.900140,2021-07-08 11:42:43.900140,250619.0
251078,sensor,sensor.xiaomiht_humi,79.53,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",262575,2021-07-08 11:42:43.900963,2021-07-08 11:42:43.900963,2021-07-08 11:42:43.900963,250620.0
251150,switch,switch.br3wallfan,off,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",262651,2021-07-08 11:48:09.334961,2021-07-08 11:48:09.334961,2021-07-08 11:48:09.334961,250345.0
251152,switch,switch.airpurifier,off,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",262657,2021-07-08 11:48:09.439591,2021-07-08 11:48:09.439591,2021-07-08 11:48:09.439591,250347.0
251153,switch,switch.br3walllight,off,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",262658,2021-07-08 11:48:09.653101,2021-07-08 11:48:09.653101,2021-07-08 11:48:09.653101,249805.0
251293,sensor,sensor.xiaomiht_temp,29.88,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",262805,2021-07-08 11:59:27.418686,2021-07-08 11:59:27.418686,2021-07-08 11:59:27.418686,251077.0
251294,sensor,sensor.xiaomiht_humi,80.61,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",262806,2021-07-08 11:59:27.419557,2021-07-08 11:59:27.419557,2021-07-08 11:59:27.419557,251078.0
251320,sensor,sensor.sonoffht_humi,81.87,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",262832,2021-07-08 12:01:03.024817,2021-07-08 12:01:03.024817,2021-07-08 12:01:03.024817,251017.0
251630,switch,switch.br3wallfan,on,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",263158,2021-07-08 12:18:47.921434,2021-07-08 12:18:47.921434,2021-07-08 12:18:47.921434,251150.0
251631,switch,switch.br3walllight,on,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",263159,2021-07-08 12:18:47.924544,2021-07-08 12:18:47.924544,2021-07-08 12:18:47.924544,251153.0
251633,switch,switch.airpurifier,on,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",263164,2021-07-08 12:18:48.020304,2021-07-08 12:18:48.020304,2021-07-08 12:18:48.020304,251152.0
251649,binary_sensor,binary_sensor.xiaomiac,on,"{""friendly_name"": ""Aircond"", ""icon"": ""mdi:air-conditioner"", ""device_class"": ""power""}",263184,2021-07-08 12:19:01.481889,2021-07-08 12:19:01.481889,2021-07-08 12:19:01.481889,250339.0
251750,sensor,sensor.xiaomiht_temp,29.38,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",263289,2021-07-08 12:25:26.015386,2021-07-08 12:25:26.015386,2021-07-08 12:25:26.015386,251293.0
251751,sensor,sensor.xiaomiht_humi,73.64,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",263290,2021-07-08 12:25:26.016056,2021-07-08 12:25:26.016056,2021-07-08 12:25:26.016056,251294.0
251845,switch,switch.br3wallfan,off,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",263393,2021-07-08 12:29:17.488598,2021-07-08 12:29:17.488598,2021-07-08 12:29:17.488598,251630.0
251847,switch,switch.airpurifier,off,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",263399,2021-07-08 12:29:17.569319,2021-07-08 12:29:17.569319,2021-07-08 12:29:17.569319,251633.0
251850,sensor,sensor.xiaomiht_temp,28.87,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",263402,2021-07-08 12:29:35.385581,2021-07-08 12:29:35.385581,2021-07-08 12:29:35.385581,251750.0
251851,sensor,sensor.xiaomiht_humi,68.12,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",263403,2021-07-08 12:29:35.386172,2021-07-08 12:29:35.386172,2021-07-08 12:29:35.386172,251751.0
251918,sensor,sensor.xiaomiht_temp,28.36,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",263472,2021-07-08 12:33:01.406669,2021-07-08 12:33:01.406669,2021-07-08 12:33:01.406669,251850.0
251919,sensor,sensor.xiaomiht_humi,63.51,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",263473,2021-07-08 12:33:01.407572,2021-07-08 12:33:01.407572,2021-07-08 12:33:01.407572,251851.0
251994,sensor,sensor.xiaomiht_temp,27.81,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",263552,2021-07-08 12:37:47.719826,2021-07-08 12:37:47.719826,2021-07-08 12:37:47.719826,251918.0
251995,sensor,sensor.xiaomiht_humi,60.38,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",263553,2021-07-08 12:37:47.720611,2021-07-08 12:37:47.720611,2021-07-08 12:37:47.720611,251919.0
252105,sensor,sensor.xiaomiht_temp,27.3,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",263667,2021-07-08 12:44:19.473195,2021-07-08 12:44:19.473195,2021-07-08 12:44:19.473195,251994.0
252106,sensor,sensor.xiaomiht_humi,57.51,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",263668,2021-07-08 12:44:19.473951,2021-07-08 12:44:19.473951,2021-07-08 12:44:19.473951,251995.0
252254,sensor,sensor.xiaomiht_temp,26.8,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",263820,2021-07-08 12:52:06.518165,2021-07-08 12:52:06.518165,2021-07-08 12:52:06.518165,252105.0
252255,sensor,sensor.xiaomiht_humi,56.26,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",263821,2021-07-08 12:52:06.518983,2021-07-08 12:52:06.518983,2021-07-08 12:52:06.518983,252106.0
252282,sensor,sensor.sonoffht_humi,80.79,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",263850,2021-07-08 12:53:56.842747,2021-07-08 12:53:56.842747,2021-07-08 12:53:56.842747,251320.0
252365,sensor,sensor.xiaomiht_temp,26.57,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",263937,2021-07-08 12:58:07.745020,2021-07-08 12:58:07.745020,2021-07-08 12:58:07.745020,252254.0
252366,sensor,sensor.xiaomiht_humi,55.78,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",263938,2021-07-08 12:58:07.745622,2021-07-08 12:58:07.745622,2021-07-08 12:58:07.745622,252255.0
252378,binary_sensor,binary_sensor.xiaomiac,off,"{""friendly_name"": ""Aircond"", ""icon"": ""mdi:air-conditioner"", ""device_class"": ""power""}",263953,2021-07-08 12:58:37.789784,2021-07-08 12:58:37.789784,2021-07-08 12:58:37.789784,251649.0
252383,switch,switch.br3wallfan,on,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",263965,2021-07-08 12:58:40.144049,2021-07-08 12:58:40.144049,2021-07-08 12:58:40.144049,251845.0
252385,switch,switch.airpurifier,on,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",263970,2021-07-08 12:58:40.191225,2021-07-08 12:58:40.191225,2021-07-08 12:58:40.191225,251847.0
252387,switch,switch.br3wallfan,off,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",263977,2021-07-08 12:58:43.172752,2021-07-08 12:58:43.172752,2021-07-08 12:58:43.172752,252383.0
252389,switch,switch.airpurifier,off,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",263983,2021-07-08 12:58:43.249785,2021-07-08 12:58:43.249785,2021-07-08 12:58:43.249785,252385.0
252466,sensor,sensor.sonoffht_humi,79.76,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",264064,2021-07-08 13:03:37.834900,2021-07-08 13:03:37.834900,2021-07-08 13:03:37.834900,252282.0
252487,sensor,sensor.xiaomiht_temp,27.32,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",264090,2021-07-08 13:05:40.550091,2021-07-08 13:05:40.550091,2021-07-08 13:05:40.550091,252365.0
252488,sensor,sensor.xiaomiht_humi,61.44,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",264091,2021-07-08 13:05:40.550972,2021-07-08 13:05:40.550972,2021-07-08 13:05:40.550972,252366.0
252531,switch,switch.br3wallfan,on,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",264145,2021-07-08 13:10:19.101204,2021-07-08 13:10:19.101204,2021-07-08 13:10:19.101204,252387.0
252533,switch,switch.airpurifier,on,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",264150,2021-07-08 13:10:19.213806,2021-07-08 13:10:19.213806,2021-07-08 13:10:19.213806,252389.0
252546,sensor,sensor.xiaomiht_temp,27.76,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",264163,2021-07-08 13:11:13.093755,2021-07-08 13:11:13.093755,2021-07-08 13:11:13.093755,252487.0
252547,sensor,sensor.xiaomiht_humi,67.57,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",264164,2021-07-08 13:11:13.094362,2021-07-08 13:11:13.094362,2021-07-08 13:11:13.094362,252488.0
252560,sensor,sensor.sonoffht_humi,78.58,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",264179,2021-07-08 13:12:28.822659,2021-07-08 13:12:28.822659,2021-07-08 13:12:28.822659,252466.0
